,Artist,Song Name,GPE,Line,Line Before,Line After,polarity,pos,neg,neu,compound
2942,A$AP Ferg,Plain Jane (Remix),New York,"New York, New York, uh, 1-4-3rd",Do you know that I come from where the toast burn?,"On Hungry Ham, up on the corner","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2943,A$AP Ferg,Plain Jane (Remix),New York,"In New York, I Milly Rock to ""Magnolia""","I\'m the best in the game with the flow, bruh","I love the East, but shout-out to every coast, bruh","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",0.318,0.0,0.682,0.6369
2944,A$AP Ferg,Plain Jane (Remix),East,"I love the East, but shout-out to every coast, bruh","In New York, I Milly Rock to ""Magnolia""","South to North and even West Coast, bruh (Come on)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2945,A$AP Ferg,Plain Jane (Remix),South,"South to North and even West Coast, bruh (Come on)","I love the East, but shout-out to every coast, bruh",[Verse 3: A$AP Rocky],"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3818}",0.245,0.0,0.755,0.3818
2947,A$AP Ferg,Plain Jane (Remix),Montana,[Verse 4: Dave East & French Montana],,"Lately, I feel like a Beatle","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2950,A$AP Ferg,Plain Jane (Remix),East,Watch the coke do gymnastics (East side),But I\'m still conscious enough to give hope to the masses (Hanh),"Dominique Dawes, foreign my car when I\'m mashin\' (Hanh)","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.5927}",0.259,0.0,0.741,0.5927
2951,A$AP Ferg,Plain Jane (Remix),Montana,[Verse 5: French Montana],"Dominique Dawes, foreign my car when I\'m mashin\' (Hanh)","Chain, busting it down","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2952,A$AP Ferg,Plain Jane (Remix),East Coast,"You know who run the East Coast zone, nigga? (Ha)",You know my nigga Max almost home? (Ha),(Maybach Music),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2953,A$AP Ferg,Plain Jane (Remix),East Coast,"This that East Coast, motherfucker (Ooh)",All of you niggas get burnt when the gun is up (All right),But I know this West Coast— (Snoop Dogg!),"{'neg': 0.304, 'neu': 0.696, 'pos': 0.0, 'compound': -0.5859}",0.0,0.304,0.696,-0.5859
2955,A$AP Ferg,Plain Jane (Remix),Earth,"Ten-twenty was my date of birth, the day I came to Earth",[Verse 7: Snoop Dogg],"Bottle-sipping, love to burp, young nigga that\'s doing dirt","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2958,A$AP Ferg,Plain Jane (Remix),California,"This is anybody K, California all day","Real shit, this is it, from the bottom to the Bay","Yes sir, on the curb, Mossberg by the van","{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5574}",0.0,0.265,0.735,-0.5574
2963,A$AP Ferg,Plain Jane (Remix),East Coast,"This that East Coast, motherfucker",See I\'m from Long Beach,"California, motherfucker, see I\'m from Long Beach","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2964,A$AP Ferg,Plain Jane (Remix),California,"California, motherfucker, see I\'m from Long Beach","This that East Coast, motherfucker","Call me ""Mr. East Coast,"" motherfucker (Long Beach)","{'neg': 0.535, 'neu': 0.465, 'pos': 0.0, 'compound': -0.6808}",0.0,0.535,0.465,-0.6808
2966,A$AP Ferg,Plain Jane (Remix),East Coast,"Call me ""Mr. East Coast,"" motherfucker (Long Beach)","California, motherfucker, see I\'m from Long Beach","West Coast25Embed', 'Dump Dump Lyrics[Verse 1]","{'neg': 0.434, 'neu': 0.566, 'pos': 0.0, 'compound': -0.6808}",0.0,0.434,0.566,-0.6808
2971,A$AP Ferg,Plain Jane (Remix),Cali,"Know Cali and know Coe, my caliber lock and load",When I get it I'ma know to follow my known foe,Alabaster box when I cock and I crow,"{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.4404}",0.0,0.244,0.756,-0.4404
2975,A$AP Ferg,Plain Jane (Remix),Earth,"Our Father who art is in heaven, hallowed be thy name. A$AP. Thy kingdom come, thy will be done on Earth as it is in heaven. Give us this day our daily bread and forgive us our trespasses as we forgive them that trespass against us. And lead us not into temptation, but deliver us from evil for thine is the kingdom, the power, and the glory23Embed', 'Murda Something Lyrics[Intro: Waka Flocka Flame]",[Outro],"A$AP Ferg, Waka Flocka (Alright!)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2978,A$AP Ferg,Plain Jane (Remix),Jamaica,From Jamaica right back to Geneva (Geneva),Chop off dem head with mi cleaver (Sha),Shabba Ranking ah true crowd pleaser,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2985,A$AP Ferg,Plain Jane (Remix),Harlem,Got a new loft in Harlem,"When I be leaving she tell me to stay, ooh (Yeah, yeah, yeah)","No, Fergie ain\'t move to LA, woo (Ferg)","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.296}",0.167,0.0,0.833,0.296
2987,A$AP Ferg,Plain Jane (Remix),Harlem,"Straight from outta Queens, headed to Harlem now","Chinese bangs with my two braids, ayy",I got the panda mink on and it\'s growlin\' now,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2988,Masta Killa,Plain Jane (Remix),Earth,My daily toil\'s: to protect the Earth so the seeds won\'t spoil,My sword will not dull,Ya Frankenstein type mind like Peter Boil,"{'neg': 0.0, 'neu': 0.639, 'pos': 0.361, 'compound': 0.3089}",0.361,0.0,0.639,0.3089
2993,Masta Killa,Plain Jane (Remix),Cali,Out to the West Side my killer Cali gangstas ride and get they head right,I'm just contemplating deciding on how to flow this,"Yo, son, I'm on the next flight in","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2994,Masta Killa,Plain Jane (Remix),Earth,"Measure every inch of the Earth, combining more","I was here before the dinosaurs, shine and defining law","Elements and chemicals, phosphates and minerals","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2995,Masta Killa,Plain Jane (Remix),London,Transform on niggas like the werewolf from London,"Dirty Dick Dastard' dart, straight out the dungeon","Paul Bunyan ax tracks, get peeled, caps back","{'neg': 0.473, 'neu': 0.382, 'pos': 0.145, 'compound': -0.6486}",0.145,0.473,0.382,-0.6486
2997,Masta Killa,Plain Jane (Remix),East,"Murderer, East terrorist, we clap gun thunderist","Brownsvillah, do or die Bed-Stuy","Land of the Iron Gods, swords can't live","{'neg': 0.494, 'neu': 0.506, 'pos': 0.0, 'compound': -0.5994}",0.0,0.494,0.506,-0.5994
3001,Masta Killa,Plain Jane (Remix),New York,"Intense like a New York riot, she stood quiet",Tagging Wu logo on the book margin,"And asked me, could she speak to me in private","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3008,Masta Killa,Plain Jane (Remix),Earth,What better place of birth than the Earth,Crafted and mastered in space,"When a star is born, but the path was narrow","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3014,Masta Killa,Plain Jane (Remix),East,"West to East, South to North, best, the beats","I\'m cocained down, and I got a fire to stretch my eats","Rest is tef\', the Chef defeats","{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.34}",0.0,0.211,0.789,-0.34
3016,Masta Killa,Plain Jane (Remix),New York,"East New York squad, in the yard gettin\' ripped","Look, another smash hit, my niggas from the boulevard","\'Least twenty five a clip, a hundred men stomp in ya face","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}",0.0,0.231,0.769,-0.34
3026,Fabolous,Want You Back,New York,You chose dick from this nigga off the New York Knicks,Told you you gon' fuck around and end up sick,"My Nig... you so spiteful, that ain’t the way we act","{'neg': 0.459, 'neu': 0.541, 'pos': 0.0, 'compound': -0.7783}",0.0,0.459,0.541,-0.7783
3028,Fabolous,Want You Back,Brooklyn,Miss Brooklyn New York,[Interlude: Wale],I'll give you whatever to get to your heart,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3029,Fabolous,Want You Back,New York,Miss Brooklyn New York,[Interlude: Wale],I'll give you whatever to get to your heart,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3030,Fabolous,Want You Back,Brooklyn,"(She represent Queens, I was raised out in Brooklyn)","And we gon\' do it, do it, do it, do it",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3031,Fabolous,Want You Back,Brooklyn,"(She represent Queens, I was raised out in Brooklyn)","And we gon\' do it, do it, do it, do it",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3032,Fabolous,Want You Back,Brooklyn,"(She represent Queens, I was raised out in Brooklyn)","And we gon\' do it, do it, do it, do it",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3035,Fabolous,Want You Back,New York,Girl 2: So when are you coming back to New York?,Girl 1: Um... I met this guy,"Girl 1: I don\'t know, girl, it\'s going so good, I don\'t know","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3036,Fabolous,Want You Back,Montana,[Intro: Fabolous & (French Montana)],,"Whoa, whoa, whoa","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3037,Fabolous,Want You Back,Montana,"Whoa, whoa, whoa (Montana)","Whoa, whoa, whoa (change is good for everybody)","Whoa, whoa, whoa (ya boy Fid-fida, haan!)","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.293,0.0,0.707,0.4404
3039,Fabolous,Want You Back,Montana,[Bridge: French Montana],,When that hate don't work they start telling lies,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3040,Fabolous,Want You Back,Montana,[Chorus: Fabolous & French Montana],,Hatin' hoes ain't happy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3041,Fabolous,Want You Back,Houston,"When you do, wear your rocket like you rest in Houston","I told em get money, that's the best solution","When niggas stole my style, I ain't stress the boostin'","{'neg': 0.0, 'neu': 0.48, 'pos': 0.52, 'compound': 0.7579}",0.52,0.0,0.48,0.7579
3042,Fabolous,Want You Back,Montana,[Chorus: Fabolous & French Montana],"My new bitch is bad ass, she the best since Boosie",Like whoa whoa whoa,"{'neg': 0.348, 'neu': 0.333, 'pos': 0.319, 'compound': -0.1531}",0.319,0.348,0.333,-0.1531
3043,Fabolous,Want You Back,Montana,[Verse 2: French Montana],,12 o' clock then the call dropped,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3044,Fabolous,Want You Back,Montana,[Bridge: French Montana],Whoa whoa whoa,When that hate don't work they start telling lies,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3045,Fabolous,Want You Back,Montana,[Chorus: Fabolous & French Montana],,Hatin' hoes ain't happy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3047,Fabolous,Want You Back,Atlanta,"This nigga in Atlanta Airtran her, no Delta (haha)","4 Celtics, Knicks guard, you know Felton",Been naughty all year trying to end it nicely (niiice),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3051,Fabolous,Want You Back,Cali,I flew my shorty in from Cali and she brung OG,And I\'ma spit this dope shit until my tongue OD,She got me chilling in my city but my lungs OT,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}",0.0,0.286,0.714,-0.5574
3055,Fabolous,Want You Back,Brooklyn,"Brooklyn like ""Nah son"", Harlem like ""Yo, B""","All these nigga tryna hit it, even bitches on the low be","It\'s wet like the ocean, with dick like Moby","{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.7184}",0.0,0.375,0.625,-0.7184
3056,Fabolous,Want You Back,Harlem,"Brooklyn like ""Nah son"", Harlem like ""Yo, B""","All these nigga tryna hit it, even bitches on the low be","It\'s wet like the ocean, with dick like Moby","{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.7184}",0.0,0.375,0.625,-0.7184
3059,Fabolous,Want You Back,Brooklyn,"I\'m so Brooklyn, I Millie Rock on any block","Gotta ball, we really jocks up in the spot",[Verse 3: Jazzy],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3060,Fabolous,Want You Back,Manhattan,Wet as Hurricane Sandy on the Manhattan streets,Sex in the city on my black satin sheets,Lit a few candles like my power hadn’t reached,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3061,Fabolous,Want You Back,London,"London on the balcony, we’re about to smoke another joint","Somethin\' \'bout to alchemy, she don\'t ever disappoint","Miami on the yacht, she pulling on my pistol saying how she love my cock","{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.4019}",0.0,0.278,0.722,-0.4019
3062,Fabolous,Want You Back,Miami,"Miami on the yacht, she pulling on my pistol saying how she love my cock","London on the balcony, we’re about to smoke another joint","Metaphoric bliss, shawty, you’re the shit","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3064,Action Bronson,Baby Blue,La,"La, la la la la",[Outro: Chance The Rapper & Zane Lowe],La la la la,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.25}",0.286,0.0,0.714,0.25
3075,Action Bronson,Baby Blue,New York,"New York, I'm like Jeter, light Caesar",Zero to 60 in a Porsche like a cheetah,"No hypebeaster, rock a nice sneaker","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.706,0.3612
3078,Action Bronson,Baby Blue,Queens,Straight from the depths of Queens.,[Verse 1],Leave you sleeping on the mezzanine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3080,Action Bronson,Baby Blue,Queens,About to be a huge star and I'm still in Queens,Your life is cheap like a hooker in the Philippines,You're on the shelf like a figurine,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.238,0.0,0.762,0.3612
3085,Action Bronson,Baby Blue,Bronx,"Shouts to the motherfucking Bronx, man",Shouts to motherfucking Flushing,"All fucking day I’m out here wiling, man","{'neg': 0.559, 'neu': 0.441, 'pos': 0.0, 'compound': -0.5859}",0.0,0.559,0.441,-0.5859
3092,Action Bronson,Baby Blue,London,"Damn, these ladies love me out in London","Shit, I made this out of nothin'",Laurenivici served the granulated onion,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.5574}",0.0,0.419,0.581,-0.5574
3094,Action Bronson,Baby Blue,New York City,"New York City, Queens borough be the backdrop","Light Caesar, heavy bearded like I\'m Jesus","I bring it back to all the benches, need a blacktop","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.706,0.3612
3095,Action Bronson,Baby Blue,Queens,"New York City, Queens borough be the backdrop","Light Caesar, heavy bearded like I\'m Jesus","I bring it back to all the benches, need a blacktop","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.706,0.3612
3100,Action Bronson,Baby Blue,Queens,Straight from Queens rocking leathers like I'm Mr. Cheeks,"Fine dining, drink water out the crystal creek",,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.2023}",0.205,0.0,0.795,0.2023
3102,Action Bronson,Baby Blue,Queens,"She raised out in Queens, but moved out to Colorado","Georgia Southern, her alma mater","Looney Tunes, Taz on the shirt","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3110,50 Cent,Baby Blue,L.A.,"In the hood in L.A. they sayin\', ""50, you hot"" (Uh-huh)","Been hit with a few shells, but I don\'t walk with a limp (I\'m aight)","They like me, I want \'em to love me like they love Pac","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3111,50 Cent,Baby Blue,New York,"But holla in New York, the niggas\'ll tell you I\'m loco (Yeah)","They like me, I want \'em to love me like they love Pac",And the plan is to put the rap game in a chokehold (Uh-huh),"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.9287}",0.677,0.0,0.323,0.9287
3113,50 Cent,Baby Blue,New York City,New York City,"G-Unit195Embed', ""21 Questions Lyrics[Intro: 50 Cent]",You are now rockin',"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3116,50 Cent,Baby Blue,New York,"She from the country, think she like me \'cause I\'m from New York","She like my style, she like my smile, she like the way I talk",I ain\'t that nigga tryna holla \'cause I want some head,"{'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.8402}",0.526,0.0,0.474,0.8402
3118,50 Cent,Baby Blue,Hollywood,"Yeah, in Hollywood they say, ""There\'s no b\'ness like show b\'ness""",[Outro],"In the hood they say, ""There\'s no b\'ness like ho b\'ness"", you know?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3119,50 Cent,Baby Blue,There\,There\'s no place to go,Makes me wanna run away,No place to go,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3120,50 Cent,Baby Blue,There\,There\'s no place to go,Makes me wanna run away,No place to go,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3121,50 Cent,Baby Blue,There\,There\'s no place to go,Makes me wanna run away,No place to go,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3122,50 Cent,Baby Blue,There\,There\'s no place to go,Makes me wanna run away,No place to go,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3126,50 Cent,Baby Blue,New York,That's the swagger you come with when you come from New York,And if I'm focused while I'm strokin I could change how you walk,I'm a hustler I just hustle in the things that I bought,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}",0.191,0.0,0.809,0.3818
3127,Immortal Technique,Baby Blue,There\,There\'s no diversity because we\'re burnin\' in the melting pot,Devils used to be God\'s angels that fell from the top,,"{'neg': 0.255, 'neu': 0.621, 'pos': 0.124, 'compound': -0.4404}",0.124,0.255,0.621,-0.4404
3128,Immortal Technique,Baby Blue,There\,There\'s no diversity because we\'re burnin\' in the melting pot,Devils used to be God\'s angels that fell from the top,,"{'neg': 0.255, 'neu': 0.621, 'pos': 0.124, 'compound': -0.4404}",0.124,0.255,0.621,-0.4404
3129,Immortal Technique,Baby Blue,There\,There\'s no diversity because we\'re burnin\' in the melting pot,And you\'ll be one of God\'s children that fell from the top,"So when the Devil wants to dance with you, you better say never","{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}",0.141,0.0,0.859,0.2023
3131,Immortal Technique,Baby Blue,New York,Relatively well-known around the New York underground,"Fuckin\' lots of different women, but I still felt alone",But I kept thinkin\' of her and how we used to be down,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.3612}",0.0,0.238,0.762,-0.3612
3133,Immortal Technique,Baby Blue,Earth,"The comet that killed the dinosaurs, changin' the Earth",Malcolm Little when he knelt before Elijah Muhammad,"They love to criticize, they always say I change for the worse","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3135,Immortal Technique,Baby Blue,Africa,The kingdoms of Africa and Mesopotamia,Human beings killin' monkeys to conquer the planet,Machine-gunnin' your body with depleted uranium,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3136,Immortal Technique,Baby Blue,Earth,"It rains acid, one day the Earth will cry from a stone",When you don't even got the fuckin' heart to die for your own?,"And you'll be lookin' at the world, livin' inside of a dome","{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.5994}",0.0,0.245,0.755,-0.5994
3139,Immortal Technique,Baby Blue,Harlem,"Ha-ha-ha, Harlem, woah!13Embed', ""The 4th Branch Lyrics[Intro]","Yeah, foul play nigga",The new age is upon us,"{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.5574}",0.697,0.0,0.303,0.5574
