,Artist,Song Name,release date,GPE,Line,Line Before,Line After,polarity,pos,neg,neu,compound
4756,Ja Rule,Clap Back (Radio Edit),,Harlem,I\'m here to make this rap *** hotter than Harlem,An\' stuck somewhere between Gomorrah an\' Sodom,"*** the dog, beware of Rule \'cause I\'m the problem","{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.25}",0.0,0.25,0.75,-0.25
4758,Ja Rule,Clap Back (Radio Edit),,Brooklyn,"All my Boston ***, all my Brooklyn ***, Brooklyn, Sir what up?","Queens in this mother***, all my Jersey ***","Yeah, holla at me, manEmbed', ""Connected LyricsWoooooo","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4759,Ja Rule,Clap Back (Radio Edit),,Brooklyn,"All my Boston ***, all my Brooklyn ***, Brooklyn, Sir what up?","Queens in this mother***, all my Jersey ***","Yeah, holla at me, manEmbed', ""Connected LyricsWoooooo","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4767,Ja Rule,Emerica,,America,America...,At press time this is what Ja Rule had to say,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4770,Ja Rule,Exodus,2002-11-19,New York,Play from New York to L.A,But the air play the gun,The S.K's will make these niggas spin like perelaes,"{'neg': 0.304, 'neu': 0.392, 'pos': 0.304, 'compound': 0.0}",0.304,0.304,0.392,0.0
4772,Ja Rule,Exodus (Intro),2001-10-02,New York,Play from New York to L.A,But the air play the gun,The S.K's will make these niggas spin like perelaes,"{'neg': 0.304, 'neu': 0.392, 'pos': 0.304, 'compound': 0.0}",0.304,0.304,0.392,0.0
4774,Ja Rule,Exodus (Outro),2000-10-10,Brooklyn,"""My nigga Buck 3000 over here, you know, my nigga Gotti, the Princess, Momma, what’s up baby? haha, Brooklyn son, what up what up? My nigga Lloyd, my",,"Nigga Caddy, my nigga C. Gotti, my nigga Young Merc, my nigga Blackchild (EXODUS), my nigga Cool Joe, this is a new beginning, you know, i see everybody","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0
4780,Slick Rick,Father Forgive Me,2001-10-02,New York,"Unfortunately, wife piece back in New York",Apparently more mack than I thought,And I\'m starvin\',"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4791,Slick Rick,Bond,1994-11-22,Manhattan,Was holding her in a club that was happening in Manhattan,To make it even worse honey girl was definitely rattin\',I\'m on the plane in the day seemed nothing was a phasing,"{'neg': 0.225, 'neu': 0.58, 'pos': 0.196, 'compound': -0.1027}",0.196,0.225,0.58,-0.1027
4792,Slick Rick,Bond,1994-11-22,New York,"Back at home in New York, I didn\'t want to get too overfly",[Verse 3],You wanna know why I pulled out my 535i? (pimp!),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4808,Slick Rick,I Own America (Part I),,New York,From New York to Cali none'll fuck with,[Chorus],"The awkward, you think Muhammad Ali used to talk shit?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4810,Slick Rick,I Own America (Part I),,America,"And even if I got deported, I own America",Bing!  This sure hit alone'll bury ya,,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.3802}",0.302,0.0,0.698,0.3802
4813,Slick Rick,I Own America (Part II),1999-05-25,New York,From New York to Cali none'll fuck with the awkward,[Hook: Slick Rick] (x2),You think Muhammad Ali used to talk shit,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4815,Slick Rick,I Own America (Part II),1999-05-25,America,"And even I got deported, I own America","Bing, this sure hit alone'll bury ya",,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}",0.277,0.0,0.723,0.3182
4818,Slick Rick,I Own America (Part II),1999-05-25,New York,"Yeah, from New York to Cali none'll fuck with the awkward",[Outro],You think Muhammad Ali used to talk shit,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4823,Slick Rick,King Piece in the Chess Game,1988-11-01,New York,Kit put your scan on all these rappers in New York,Ahh drats I think I\'ll take a long walk,"""But Michael\'s callin\' me Rick, I have to go","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4824,Slick Rick,King Piece in the Chess Game,1988-11-01,Manhattan,"""Yes I\'m in Manhattan and I\'ll be there in a minute","Yo, what\'s with the concert, am I still in it to win it?","And oh, by the way, I re-listened to your hit, hey Rick""","{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5859}",0.257,0.0,0.743,0.5859
4828,Slick Rick,Me & Nas Bring It To You Hardest,1999-05-25,Bronx,"From the Bronx to Queensbridge Houses, what?","Finally, rappers you could be proud of","If you feel me, then holla","{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.4767}",0.341,0.0,0.659,0.4767
4838,Grandmaster Caz,Ship,1988-11-01,New York,"Well I'm the toast of both coasts, New York to L.A","Now another good man is goneEmbed', ""Ain’t Takin’ No Shorts Lyrics[Verse 1]","Try to step my way, ha, you won't sell a","{'neg': 0.146, 'neu': 0.662, 'pos': 0.192, 'compound': 0.1779}",0.192,0.146,0.662,0.1779
4840,Grandmaster Caz,Ship,1988-11-01,South Bronx,"South Bronx, New York, I was born and raised there","Go 'head forehead, I ain't with it","The old school rule, back in the days where","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4841,Grandmaster Caz,Ship,1988-11-01,New York,"South Bronx, New York, I was born and raised there","Go 'head forehead, I ain't with it","The old school rule, back in the days where","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4842,Grandmaster Caz,Before,2012-01-01,Bronx,"Most people say hip-hop began in the Bronx, others say Queens, and some say Brooklyn — why don't you set the record straight?","See my name is Hip-Hop, and I have always existed1Embed', ""Caz Is Goin’ Off Lyrics[Intro]",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4843,Grandmaster Caz,Before,2012-01-01,Brooklyn,"Most people say hip-hop began in the Bronx, others say Queens, and some say Brooklyn — why don't you set the record straight?","See my name is Hip-Hop, and I have always existed1Embed', ""Caz Is Goin’ Off Lyrics[Intro]",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4844,Grandmaster Caz,Before,2012-01-01,Bronx,"It started in the Bronx, Boogie Down Bronx, no question",,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0
4845,Grandmaster Caz,Before,2012-01-01,Bronx,"It started in the Bronx, Boogie Down Bronx, no question",,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0
4852,Grandmaster Caz,Hate the game,2006-01-01,Manhattan,"And no rapper from Manhattan, Queens, Bronx, or Brooklyn","Give me a pen and the book, I'm like Kareem with a hook","Can kick it to ya, send a rhyme through ya","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.2,0.0,0.8,0.3612
4854,Grandmaster Caz,Hate the game,2006-01-01,Bronx,"And no rapper from Manhattan, Queens, Bronx, or Brooklyn","Give me a pen and the book, I'm like Kareem with a hook","Can kick it to ya, send a rhyme through ya","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.2,0.0,0.8,0.3612
4855,Grandmaster Caz,Hate the game,2006-01-01,Brooklyn,"And no rapper from Manhattan, Queens, Bronx, or Brooklyn","Give me a pen and the book, I'm like Kareem with a hook","Can kick it to ya, send a rhyme through ya","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.2,0.0,0.8,0.3612
4857,Grandmaster Caz,MC Delight,2006-01-01,Jersey,He said these people in Jersey got two for the game,"I said, Why? You ain\'t no emcee",They need a third so they picked me,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.296}",0.0,0.306,0.694,-0.296
4863,Grandmaster Caz,Now You Know,2008-01-01,New York,The baddest thing to hit New York since Old E,\'Cause I am the brother called GMC,I\'m the Grandmaster Caz,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4864,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,South Bronx,"South Bronx, New York, what do I see?",Kids growing up in the community,Kids growing up in the community,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.1779}",0.254,0.0,0.746,0.1779
4865,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,New York,"South Bronx, New York, what do I see?",Kids growing up in the community,Kids growing up in the community,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.1779}",0.254,0.0,0.746,0.1779
4866,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,South Bronx,"South Bronx, New York that\'s where I dwell","And tell me, where do I fit in?",To a lot of people it\'s a living hell,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.706,0.3612
4867,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,New York,"South Bronx, New York that\'s where I dwell","And tell me, where do I fit in?",To a lot of people it\'s a living hell,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.706,0.3612
4869,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,South Bronx,"South Bronx, New York, what do I see?",,Talent rising out of the community,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0
4870,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,New York,"South Bronx, New York, what do I see?",,Talent rising out of the community,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0
4871,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,South Bronx,"South Bronx, New York, what do I see?",Talent rising out of the community,Talent rising out of the community,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.359,0.0,0.641,0.4215
4872,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,New York,"South Bronx, New York, what do I see?",Talent rising out of the community,Talent rising out of the community,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.359,0.0,0.641,0.4215
4873,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,South Bronx,"South Bronx, New York, what do I see?",Talent rising out of the community,Talent rising out of the community,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.359,0.0,0.641,0.4215
4874,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,New York,"South Bronx, New York, what do I see?",Talent rising out of the community,Talent rising out of the community,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.359,0.0,0.641,0.4215
4875,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,South Bronx,"South Bronx, New York, what do I see?",Talent rising out of the community,Talent rising out of the community,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.359,0.0,0.641,0.4215
4876,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,New York,"South Bronx, New York, what do I see?",Talent rising out of the community,Talent rising out of the community,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.359,0.0,0.641,0.4215
4877,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,South Bronx,"South Bronx, New York, what do I see?",,Talent rising out of the community,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0
4878,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,New York,"South Bronx, New York, what do I see?",,Talent rising out of the community,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0
4879,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,South Bronx,"South Bronx, New York, what do I see?",Talent rising out of the community,"Talent rising out of the communityEmbed', ""Wild Style Theme Rap 1 Lyrics[Intro]","{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.359,0.0,0.641,0.4215
4880,Grandmaster Caz,Wild Style Subway Rap,2004-01-01,New York,"South Bronx, New York, what do I see?",Talent rising out of the community,"Talent rising out of the communityEmbed', ""Wild Style Theme Rap 1 Lyrics[Intro]","{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.359,0.0,0.641,0.4215
4882,Grandmaster Caz,Wild Style Theme Rap 1,1992-01-01,New York,A funny thing happened in New York streets,Made everybody want to be a DJ,"Rhymes were being said, along with the beats","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.0772}",0.206,0.0,0.794,0.0772
4884,Grandmaster Caz,Wild Style Theme Rap 1,1992-01-01,Bronx,I'm from the Boogie Down Bronx and I got soul,And the rappers you admire are my sons,Another rapper couldn't touch me with a ten-foot pole,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.4767}",0.307,0.0,0.693,0.4767
4888,Fat Joe,9th Wonder,2013-08-26,New York,I'm like cum on ma you know me run New York,Now she gotta man who plays for the hawks,Jays in the background put u to bed,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.25}",0.2,0.0,0.8,0.25
4896,Fat Joe,Aloha,,Bronx,Pushed her through the Bronx just to show her what the city \'bout,"Coca be the name, party\'s up in Diddy\'s house","Touched a couple blocks, got the dough and skate off","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4906,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,[All] Another wild nigga from the Bronx!,"[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.262,0.0,0.738,0.4939
4907,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,(Keith Keith!) Another wild nigga from the Bronx!,"[""Sawed off shotgun, hand on the pump"" -] Cypress Hill",[Keith Keith],"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.262,0.0,0.738,0.4939
4909,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,"Yeah, yo, another wild nigga from the Bronx",So step up and let me hear your response,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4910,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,[All] Another wild nigga from the Bronx!,"[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.262,0.0,0.738,0.4939
4911,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,(King Sun!) Another wild nigga from the Bronx!,"[""Sawed off shotgun, hand on the pump"" -] Cypress Hill",,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.262,0.0,0.738,0.4939
4912,Fat Joe,Another Wild Nigga From the Bronx,,South Bronx,"On Trinity, the South Bronx vicinity","On one-six-oh, then I go and check Fat Joe",Smokin up your favorite MC like a dread smoke skunk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4913,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,Cause I\'m another wild nigga from the Bronx,Smokin up your favorite MC like a dread smoke skunk,"Hittin em up, settin em up, splittin em up, gettin em up","{'neg': 0.207, 'neu': 0.414, 'pos': 0.379, 'compound': 0.3612}",0.379,0.207,0.414,0.3612
4914,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,[All] Another wild nigga from the Bronx!,"[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.262,0.0,0.738,0.4939
4915,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,(Fat Joe!) Another wild nigga from the Bronx!,"[""Sawed off shotgun, hand on the pump"" -] Cypress Hill",,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.262,0.0,0.738,0.4939
4916,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,"I come from the Bronx, a.k.a., West Bubblefuck",Rollin over niggas like a truck,"My rhymes are homicidal, I take your title","{'neg': 0.304, 'neu': 0.38, 'pos': 0.316, 'compound': 0.0258}",0.316,0.304,0.38,0.0258
4917,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,I\'m another wild nigga from the Bronx,"I\'m known from state to state, for shootin down punks",,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4918,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,[All] Another wild nigga from the Bronx!,"[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.262,0.0,0.738,0.4939
4919,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,[All] Another wild nigga from the Bronx!,"[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.262,0.0,0.738,0.4939
4920,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,[All] Another wild nigga from the Bronx!,"[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.262,0.0,0.738,0.4939
4921,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,[All] Another wild nigga from the Bronx!,"[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.262,0.0,0.738,0.4939
4922,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,[All] Another wild nigga from the Bronx!,"[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.262,0.0,0.738,0.4939
4923,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,[All] Another wild nigga from the Bronx!,"[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.262,0.0,0.738,0.4939
4924,Fat Joe,Another Wild Nigga From the Bronx,,Bronx,[All] Another wild nigga from the Bronx!,"[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","[""Sawed off shotgun, hand on the pump"" -] Cypress Hill","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.262,0.0,0.738,0.4939
4929,Fat Joe,A Word to da Wise,1993-07-27,New York,"Distribution, New York, to Chicago, L.A","""The time has come, we gotta expand, the whole operation","We gotta set our own market, and enforce it""Embed', 'Bad Bad Man Lyrics[Intro]","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}",0.204,0.0,0.796,0.3182
4939,Fat Joe,Beat Novacane,1993-07-27,New York,"Go figure it, Joe Crack runnin New York",[Verse 1],"Who woulda thunk it, God above and Pun did","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4942,Fat Joe,Beat Novacane,1993-07-27,New York,"New York, look I brought the championship home","Uh-um, uh-um, is my microphone on? Yes","Now, through up your peace signs to the sky","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.31,0.0,0.69,0.4019
4947,Fat Joe,Bendiction Mami,2013-08-26,New York,"Yo, yo, this my nigga Peewee from New York, yo","\'Sup, nigga, how you doin\', man?",He from Fat Joe\'s way,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
4948,Fat Joe,Bendiction Mami,2013-08-26,New York,"Ayo, this my man Peewee right here from New York, yo","Ayo, wassup?","And, um, he from Fat Joe\'s way","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
